ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
IOB.NS,IOB,Indian Overseas Bank,Financial Services,Banks - Regional,704213483520,INR,NSE,EQUITY,
IREDA.NS,IREDA,Indian Renewable Energy Development Agency Limited,Financial Services,Credit Services,376198201344,INR,NSE,EQUITY,
IRFC.NS,IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,1463803445248,INR,NSE,EQUITY,
IVC.NS,IVC,IL&FS Investment Managers Limited,Financial Services,Financial Conglomerates,2515382784,INR,NSE,EQUITY,
J&KBANK.NS,J&KBANK,Jammu and Kashmir Bank Limited,Financial Services,Banks - Regional,110129258496,INR,NSE,EQUITY,
JINDALPHOT.NS,JINDALPHOT,Jindal Photo Limited,Financial Services,Asset Management,15458555904,INR,NSE,EQUITY,
JIOFIN.NS,JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,1875765100544,INR,NSE,EQUITY,
JMFINANCIL.NS,JMFINANCIL,JM Financial Limited,Financial Services,Capital Markets,137262882816,INR,NSE,EQUITY,
JPOLYINVST.NS,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial Services,Asset Management,11357088768,INR,NSE,EQUITY,
JSFB.NS,JSFB,Jana Small Finance Bank Limited,Financial Services,Banks - Regional,45118468096,INR,NSE,EQUITY,
KARURVYSYA.NS,KARURVYSYA,The Karur Vysya Bank Limited,Financial Services,Banks - Regional,237063290880,INR,NSE,EQUITY,
KEYFINSERV.NS,KEYFINSERV,Keynote Financial Services Limited,Financial Services,Capital Markets,1797671296,INR,NSE,EQUITY,
KHANDSE.NS,KHANDSE,Khandwala Securities Limited,Financial Services,Capital Markets,336956544,INR,NSE,EQUITY,
KICL.NS,KICL,Kalyani Investment Company Limited,Financial Services,Asset Management,21585821696,INR,NSE,EQUITY,
KOTAKBANK.NS,KOTAKBANK,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,4340254507008,INR,NSE,EQUITY,
KTKBANK.NS,KTKBANK,The Karnataka Bank Limited,Financial Services,Banks - Regional,75099398144,INR,NSE,EQUITY,
LAXMIINDIA.NS,LAXMIINDIA,LAXMI INDIA FINANCE LTD,Financial Services,Credit Services,6751441408,INR,NSE,EQUITY,
LFIC.NS,LFIC,Lakshmi Finance & Industrial Corporation Limited,Financial Services,Asset Management,531150016,INR,NSE,EQUITY,
LICHSGFIN.NS,LICHSGFIN,LIC Housing Finance Limited,Financial Services,Mortgage Finance,289223114752,INR,NSE,EQUITY,
LICI.NS,LICI,Life Insurance Corporation of India,Financial Services,Insurance - Life,5404710404096,INR,NSE,EQUITY,
LTF.NS,LTF,L&T Finance Limited,Financial Services,Credit Services,752790339584,INR,NSE,EQUITY,
M&MFIN.NS,M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,474616365056,INR,NSE,EQUITY,
MAHABANK.NS,MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,434726666240,INR,NSE,EQUITY,
MAHAPEXLTD.NS,MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,Financial Services,Credit Services,1492858240,INR,NSE,EQUITY,
MAHSCOOTER.NS,MAHSCOOTER,Maharashtra Scooters Ltd.,Financial Services,Asset Management,161224327168,INR,NSE,EQUITY,
MANAPPURAM.NS,MANAPPURAM,Manappuram Finance Limited,Financial Services,Credit Services,239964258304,INR,NSE,EQUITY,
MANBA.NS,MANBA,MANBA FINANCE LIMITED,Financial Services,Credit Services,6854664704,INR,NSE,EQUITY,
