ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
ENDURANCE.NS,ENDURANCE,Endurance Technologies Limited,Consumer Cyclical,Auto Parts,367186280448,INR,NSE,EQUITY,
EPACK.NS,EPACK,EPACK Durable Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",28945524736,INR,NSE,EQUITY,
EPL.NS,EPL,EPL Limited,Consumer Cyclical,Packaging & Containers,69298577408,INR,NSE,EQUITY,
ETERNAL.NS,ETERNAL,Eternal Limited,Consumer Cyclical,Internet Retail,2588172615680,INR,NSE,EQUITY,
ETHOSLTD.NS,ETHOSLTD,Ethos Limited,Consumer Cyclical,Luxury Goods,80024231936,INR,NSE,EQUITY,
EUREKAFORB.NS,EUREKAFORB,Eureka Forbes Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",124173369344,INR,NSE,EQUITY,
EXIDEIND.NS,EXIDEIND,Exide Industries Limited,Consumer Cyclical,Auto Parts,311352328192,INR,NSE,EQUITY,
FAZE3Q.NS,FAZE3Q,Faze Three Limited,Consumer Cyclical,Textile Manufacturing,10762940416,INR,NSE,EQUITY,
FEL.NS,FEL,Future Enterprises Limited,Consumer Cyclical,Department Stores,413267584,INR,NSE,EQUITY,
FELDVR.NS,FELDVR,Future Enterprises Limited,Consumer Cyclical,Department Stores,1552118016,INR,NSE,EQUITY,
FIBERWEB.NS,FIBERWEB,Fiberweb (India) Limited,Consumer Cyclical,Textile Manufacturing,1038973184,INR,NSE,EQUITY,
FIEMIND.NS,FIEMIND,Fiem Industries Limited,Consumer Cyclical,Auto Parts,60245700608,INR,NSE,EQUITY,
FILATEX.NS,FILATEX,Filatex India Limited,Consumer Cyclical,Textile Manufacturing,23339708416,INR,NSE,EQUITY,
FILATFASH.NS,FILATFASH,Filatex Fashions Limited,Consumer Cyclical,Apparel Manufacturing,3428875776,INR,NSE,EQUITY,
FIRSTCRY.NS,FIRSTCRY,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,Internet Retail,140235177984,INR,NSE,EQUITY,
FLEXITUFF.NS,FLEXITUFF,Flexituff Ventures International Limited,Consumer Cyclical,Textile Manufacturing,533389760,INR,NSE,EQUITY,
FLFL.NS,FLFL,Future Lifestyle Fashions Limited,Consumer Cyclical,Apparel Manufacturing,292385216,INR,NSE,EQUITY,
FMGOETZE.NS,FMGOETZE,Federal-Mogul Goetze (India) Limited,Consumer Cyclical,Auto Parts,25198573568,INR,NSE,EQUITY,
FOCUS.NS,FOCUS,Focus Lighting and Fixtures Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5192284160,INR,NSE,EQUITY,
FORCEMOT.NS,FORCEMOT,Force Motors Limited,Consumer Cyclical,Auto Manufacturers,228344627200,INR,NSE,EQUITY,
GABRIEL.NS,GABRIEL,Gabriel India Limited,Consumer Cyclical,Auto Parts,140052840448,INR,NSE,EQUITY,
GANECOS.NS,GANECOS,Ganesha Ecosphere Limited,Consumer Cyclical,Textile Manufacturing,24634101760,INR,NSE,EQUITY,
GARFIBRES.NS,GARFIBRES,Garware Technical Fibres Limited,Consumer Cyclical,Textile Manufacturing,66953879552,INR,NSE,EQUITY,
GHCLTEXTIL.NS,GHCLTEXTIL,GHCL Textiles Limited,Consumer Cyclical,Textile Manufacturing,7058019328,INR,NSE,EQUITY,
GINNIFILA.NS,GINNIFILA,Ginni Filaments Limited,Consumer Cyclical,Textile Manufacturing,3324807680,INR,NSE,EQUITY,
GLOBALE.NS,GLOBALE,Globale Tessile Limited,Consumer Cyclical,Textile Manufacturing,124898696,INR,NSE,EQUITY,
GLOBE.NS,GLOBE,Globe Enterprises (India) Limited,Consumer Cyclical,Textile Manufacturing,1099021824,INR,NSE,EQUITY,
GLOSTERLTD.NS,GLOSTERLTD,Gloster Limited,Consumer Cyclical,Textile Manufacturing,7115231232,INR,NSE,EQUITY,
GNA.NS,GNA,G N A Axles Limited,Consumer Cyclical,Auto Parts,13201220608,INR,NSE,EQUITY,
GOCOLORS.NS,GOCOLORS,Go Fashion (India) Limited,Consumer Cyclical,Apparel Retail,25100675072,INR,NSE,EQUITY,
GOKEX.NS,GOKEX,Gokaldas Exports Limited,Consumer Cyclical,Apparel Manufacturing,60409307136,INR,NSE,EQUITY,
GOLDIAM.NS,GOLDIAM,Goldiam International Limited,Consumer Cyclical,Luxury Goods,42084478976,INR,NSE,EQUITY,
GREENLAM.NS,GREENLAM,Greenlam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",65241264128,INR,NSE,EQUITY,
GRPLTD.NS,GRPLTD,GRP Limited,Consumer Cyclical,Auto Parts,9294406656,INR,NSE,EQUITY,
HAVISHA.NS,HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,Consumer Cyclical,Lodging,573148288,INR,NSE,EQUITY,
HEADSUP.NS,HEADSUP,Heads UP Ventures Limited,Consumer Cyclical,Apparel Retail,195431088,INR,NSE,EQUITY,
HEROMOTOCO.NS,HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,1189785370624,INR,NSE,EQUITY,
HIMATSEIDE.NS,HIMATSEIDE,Himatsingka Seide Limited,Consumer Cyclical,Textile Manufacturing,14720649216,INR,NSE,EQUITY,
HINDCOMPOS.NS,HINDCOMPOS,Hindustan Composites Limited,Consumer Cyclical,Auto Parts,6152765440,INR,NSE,EQUITY,
HINDWAREAP.NS,HINDWAREAP,Hindware Home Innovation Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",22421405696,INR,NSE,EQUITY,
HITECHCORP.NS,HITECHCORP,Hitech Corporation Limited,Consumer Cyclical,Packaging & Containers,2962808320,INR,NSE,EQUITY,
HITECHGEAR.NS,HITECHGEAR,The Hi-Tech Gears Limited,Consumer Cyclical,Auto Parts,12454561792,INR,NSE,EQUITY,
HLVLTD.NS,HLVLTD,HLV Limited,Consumer Cyclical,Lodging,6177265152,INR,NSE,EQUITY,
HUHTAMAKI.NS,HUHTAMAKI,Huhtamaki India Limited,Consumer Cyclical,Packaging & Containers,15885283328,INR,NSE,EQUITY,
HYUNDAI.NS,HYUNDAI,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,1843411943424,INR,NSE,EQUITY,
ICIL.NS,ICIL,Indo Count Industries Limited,Consumer Cyclical,Textile Manufacturing,55098720256,INR,NSE,EQUITY,
IFBIND.NS,IFBIND,IFB Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",65011081216,INR,NSE,EQUITY,
IGARASHI.NS,IGARASHI,Igarashi Motors India Limited,Consumer Cyclical,Auto Parts,13930856448,INR,NSE,EQUITY,
IMPAL.NS,IMPAL,India Motor Parts & Accessories Limited,Consumer Cyclical,Auto Parts,12841920512,INR,NSE,EQUITY,
INDHOTEL.NS,INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,1032487501824,INR,NSE,EQUITY,
INDIANCARD.NS,INDIANCARD,The Indian Card Clothing Company Limited,Consumer Cyclical,Textile Manufacturing,1460921344,INR,NSE,EQUITY,
INDNIPPON.NS,INDNIPPON,India Nippon Electricals Limited,Consumer Cyclical,Auto Parts,17963776000,INR,NSE,EQUITY,
INDORAMA.NS,INDORAMA,Indo Rama Synthetics (India) Limited,Consumer Cyclical,Textile Manufacturing,12358486016,INR,NSE,EQUITY,
INDTERRAIN.NS,INDTERRAIN,Indian Terrain Fashions Limited,Consumer Cyclical,Apparel Retail,1805824768,INR,NSE,EQUITY,
IRISDOREME.NS,IRISDOREME,Iris Clothings Limited,Consumer Cyclical,Apparel Manufacturing,6386785792,INR,NSE,EQUITY,
ISFT.NS,ISFT,IntraSoft Technologies Limited,Consumer Cyclical,Internet Retail,1511113984,INR,NSE,EQUITY,
ITCHOTELS.NS,ITCHOTELS,ITC HOTELS LIMITED,Consumer Cyclical,Resorts & Casinos,396904071168,INR,NSE,EQUITY,
ITDC.NS,ITDC,India Tourism Development Corporation Limited,Consumer Cyclical,Lodging,46913363968,INR,NSE,EQUITY,
IXIGO.NS,IXIGO,LE TRAVENUES TECHNOLOGY L,Consumer Cyclical,Travel Services,108694667264,INR,NSE,EQUITY,
JAIPURKURT.NS,JAIPURKURT,Nandani Creation Limited,Consumer Cyclical,Apparel Manufacturing,506455520,INR,NSE,EQUITY,
JAMNAAUTO.NS,JAMNAAUTO,Jamna Auto Industries Limited,Consumer Cyclical,Auto Parts,51046428672,INR,NSE,EQUITY,
JAYBARMARU.NS,JAYBARMARU,Jay Bharat Maruti Limited,Consumer Cyclical,Auto Parts,9275273216,INR,NSE,EQUITY,
JBMA.NS,JBMA,JBM Auto Limited,Consumer Cyclical,Auto Parts,133281521664,INR,NSE,EQUITY,
JCHAC.NS,JCHAC,Bosch Home Comfort India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",41148280832,INR,NSE,EQUITY,
JINDALPOLY.NS,JINDALPOLY,Jindal Poly Films Limited,Consumer Cyclical,Packaging & Containers,21485410304,INR,NSE,EQUITY,
JINDWORLD.NS,JINDWORLD,Jindal Worldwide Limited,Consumer Cyclical,Textile Manufacturing,29764048896,INR,NSE,EQUITY,
JKTYRE.NS,JKTYRE,JK Tyre & Industries Limited,Consumer Cyclical,Auto Parts,128378388480,INR,NSE,EQUITY,
JMA.NS,JMA,Jullundur Motor Agency (Delhi) Limited,Consumer Cyclical,Auto Parts,1834593408,INR,NSE,EQUITY,
JTEKTINDIA.NS,JTEKTINDIA,JTEKT India Limited,Consumer Cyclical,Auto Parts,39269752832,INR,NSE,EQUITY,
JUBLFOOD.NS,JUBLFOOD,Jubilant FoodWorks Limited,Consumer Cyclical,Restaurants,368329883648,INR,NSE,EQUITY,
JUNIPER.NS,JUNIPER,Juniper Hotels Limited,Consumer Cyclical,Lodging,57370013696,INR,NSE,EQUITY,
KALAMANDIR.NS,KALAMANDIR,Sai Silks (Kalamandir) Limited,Consumer Cyclical,Apparel Retail,22089234432,INR,NSE,EQUITY,
KALYANI.NS,KALYANI,Kalyani Commercials Limited,Consumer Cyclical,Auto & Truck Dealerships,138090000,INR,NSE,EQUITY,
KALYANIFRG.NS,KALYANIFRG,Kalyani Forge Limited,Consumer Cyclical,Auto Parts,2366700800,INR,NSE,EQUITY,
KALYANKJIL.NS,KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,494748696576,INR,NSE,EQUITY,
KAMATHOTEL.NS,KAMATHOTEL,Kamat Hotels (India) Limited,Consumer Cyclical,Lodging,6899069952,INR,NSE,EQUITY,
KANANIIND.NS,KANANIIND,Kanani Industries Limited,Consumer Cyclical,Luxury Goods,342096352,INR,NSE,EQUITY,
KANPRPLA.NS,KANPRPLA,Kanpur Plastipack Limited,Consumer Cyclical,Packaging & Containers,4734055936,INR,NSE,EQUITY,
KDDL.NS,KDDL,KDDL Limited,Consumer Cyclical,Luxury Goods,28584757248,INR,NSE,EQUITY,
KHADIM.NS,KHADIM,Khadim India Limited,Consumer Cyclical,Footwear & Accessories,3100534784,INR,NSE,EQUITY,
KITEX.NS,KITEX,Kitex Garments Limited,Consumer Cyclical,Apparel Manufacturing,37859115008,INR,NSE,EQUITY,
KKCL.NS,KKCL,Kewal Kiran Clothing Limited,Consumer Cyclical,Apparel Manufacturing,31145891840,INR,NSE,EQUITY,
KPRMILL.NS,KPRMILL,K.P.R. Mill Limited,Consumer Cyclical,Textile Manufacturing,331833049088,INR,NSE,EQUITY,
KROSS.NS,KROSS,KROSS LIMITED,Consumer Cyclical,Auto Parts,11566539776,INR,NSE,EQUITY,
KSR.NS,KSR,KSR Footwear Limited,Consumer Cyclical,Footwear & Accessories,0,INR,NSE,EQUITY,
LAGNAM.NS,LAGNAM,Lagnam Spintex Limited,Consumer Cyclical,Textile Manufacturing,1256089088,INR,NSE,EQUITY,
LAL.NS,LAL,Lorenzini Apparels Limited,Consumer Cyclical,Apparel Manufacturing,1643760896,INR,NSE,EQUITY,
LAMBODHARA.NS,LAMBODHARA,Lambodhara Textiles Limited,Consumer Cyclical,Textile Manufacturing,1270840832,INR,NSE,EQUITY,
LANDMARK.NS,LANDMARK,Landmark Cars Limited,Consumer Cyclical,Auto & Truck Dealerships,21368858624,INR,NSE,EQUITY,
LAOPALA.NS,LAOPALA,La Opala RG Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",22797180928,INR,NSE,EQUITY,
LAXMICOT.NS,LAXMICOT,Laxmi Cotspin Limited,Consumer Cyclical,Textile Manufacturing,325977248,INR,NSE,EQUITY,
LEMERITE.NS,LEMERITE,LE MERITE EXPORTS LIMITED,Consumer Cyclical,Textile Manufacturing,12497897472,INR,NSE,EQUITY,
LEMONTREE.NS,LEMONTREE,Lemon Tree Hotels Limited,Consumer Cyclical,Lodging,127922987008,INR,NSE,EQUITY,
LGBBROSLTD.NS,LGBBROSLTD,L.G. Balakrishnan & Bros Limited,Consumer Cyclical,Auto Parts,59563819008,INR,NSE,EQUITY,
LGHL.NS,LGHL,LAXMI GOLDORNA HOUSE LTD,Consumer Cyclical,Luxury Goods,13059131392,INR,NSE,EQUITY,
