ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
MTEDUCARE.NS,MTEDUCARE,MT Educare Limited,Consumer Defensive,Education & Training Services,136291200,INR,NSE,EQUITY,
MUKKA.NS,MUKKA,Mukka Proteins Limited,Consumer Defensive,Packaged Foods,7311000064,INR,NSE,EQUITY,
NESTLEIND.NS,NESTLEIND,Nestlé India Limited,Consumer Defensive,Packaged Foods,2392266637312,INR,NSE,EQUITY,
NGIL.NS,NGIL,Nakoda Group of Industries Limited,Consumer Defensive,Packaged Foods,530180288,INR,NSE,EQUITY,
NIITLTD.NS,NIITLTD,NIIT Limited,Consumer Defensive,Education & Training Services,12022511616,INR,NSE,EQUITY,
NIITMTS.NS,NIITMTS,NIIT Learning Systems Limited,Consumer Defensive,Education & Training Services,54766227456,INR,NSE,EQUITY,
NKIND.NS,NKIND,N.K Industries Limited,Consumer Defensive,Household & Personal Products,402543136,INR,NSE,EQUITY,
NORBTEAEXP.NS,NORBTEAEXP,Norben Tea & Exports Limited,Consumer Defensive,Farm Products,1097413376,INR,NSE,EQUITY,
ORKLAINDIA.NS,ORKLAINDIA,ORKLA INDIA LIMITED,Consumer Defensive,Packaged Foods,84166189056,INR,NSE,EQUITY,
PALASHSECU.NS,PALASHSECU,Palash Securities Limited,Consumer Defensive,Packaged Foods,1069378048,INR,NSE,EQUITY,
PARAGMILK.NS,PARAGMILK,Parag Milk Foods Limited,Consumer Defensive,Packaged Foods,36858134528,INR,NSE,EQUITY,
PATANJALI.NS,PATANJALI,Patanjali Foods Limited,Consumer Defensive,Packaged Foods,586612604928,INR,NSE,EQUITY,
PGHH.NS,PGHH,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,Household & Personal Products,420041916416,INR,NSE,EQUITY,
PICCADIL.NS,PICCADIL,Piccadily Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,54927253504,INR,NSE,EQUITY,
PKTEA.NS,PKTEA,The Peria Karamalai Tea and Produce Company Limited,Consumer Defensive,Farm Products,2399460864,INR,NSE,EQUITY,
PONNIERODE.NS,PONNIERODE,Ponni Sugars (Erode) Limited,Consumer Defensive,Confectioners,2415725568,INR,NSE,EQUITY,
PRUDMOULI.NS,PRUDMOULI,Prudential Sugar Corporation Ltd.,Consumer Defensive,Confectioners,723089856,INR,NSE,EQUITY,
PWL.NS,PWL,Physicswallah Limited,Consumer Defensive,Education & Training Services,392921743360,INR,NSE,EQUITY,
RADICO.NS,RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,424435941376,INR,NSE,EQUITY,
