ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
LINDEINDIA.NS,LINDEINDIA,Linde India Limited,Basic Materials,Specialty Chemicals,515457843200,INR,NSE,EQUITY,
LLOYDSENT.NS,LLOYDSENT,Lloyds Enterprises Limited,Basic Materials,Steel,98905300992,INR,NSE,EQUITY,
LLOYDSME.NS,LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,694802579456,INR,NSE,EQUITY,
LORDSCHLO.NS,LORDSCHLO,Lords Chloro Alkali Limited,Basic Materials,Chemicals,4522412544,INR,NSE,EQUITY,
LXCHEM.NS,LXCHEM,Laxmi Organic Industries Limited,Basic Materials,Specialty Chemicals,47692525568,INR,NSE,EQUITY,
MAANALU.NS,MAANALU,Maan Aluminium Limited,Basic Materials,Aluminum,8771744768,INR,NSE,EQUITY,
MADRASFERT.NS,MADRASFERT,Madras Fertilizers Limited,Basic Materials,Agricultural Inputs,12198590464,INR,NSE,EQUITY,
MAGNUM.NS,MAGNUM,Magnum Ventures Limited,Basic Materials,Paper & Paper Products,1770239488,INR,NSE,EQUITY,
MAHASTEEL.NS,MAHASTEEL,Mahamaya Steel Industries Limited,Basic Materials,Steel,13467696128,INR,NSE,EQUITY,
MAHSEAMLES.NS,MAHSEAMLES,Maharashtra Seamless Limited,Basic Materials,Steel,75689467904,INR,NSE,EQUITY,
MAITHANALL.NS,MAITHANALL,Maithan Alloys Limited,Basic Materials,Steel,27580774400,INR,NSE,EQUITY,
MALUPAPER.NS,MALUPAPER,Malu Paper Mills Limited,Basic Materials,Paper & Paper Products,607707968,INR,NSE,EQUITY,
MANAKALUCO.NS,MANAKALUCO,Manaksia Aluminium Company Limited,Basic Materials,Aluminum,1601432192,INR,NSE,EQUITY,
MANAKSTEEL.NS,MANAKSTEEL,Manaksia Steels Limited,Basic Materials,Steel,3791144704,INR,NSE,EQUITY,
MANALIPETC.NS,MANALIPETC,Manali Petrochemicals Limited,Basic Materials,Specialty Chemicals,10493672448,INR,NSE,EQUITY,
MANGLMCEM.NS,MANGLMCEM,Mangalam Cement Limited,Basic Materials,Building Materials,20921962496,INR,NSE,EQUITY,
MANINDS.NS,MANINDS,Man Industries (India) Limited,Basic Materials,Steel,31879065600,INR,NSE,EQUITY,
MANORG.NS,MANORG,Mangalam Organics Limited,Basic Materials,Specialty Chemicals,4153753344,INR,NSE,EQUITY,
MBAPL.NS,MBAPL,Madhya Bharat Agro Products Limited,Basic Materials,Agricultural Inputs,35633496064,INR,NSE,EQUITY,
MCL.NS,MCL,Madhav Copper Limited,Basic Materials,Copper,1437754112,INR,NSE,EQUITY,
MIDHANI.NS,MIDHANI,Mishra Dhatu Nigam Limited,Basic Materials,Steel,55939723264,INR,NSE,EQUITY,
MIDWESTLTD.NS,MIDWESTLTD,MIDWEST LIMITED,Basic Materials,Building Materials,54067650560,INR,NSE,EQUITY,
MMP.NS,MMP,MMP Industries Limited,Basic Materials,Aluminum,6344302592,INR,NSE,EQUITY,
MOIL.NS,MOIL,MOIL Limited,Basic Materials,Other Industrial Metals & Mining,66315829248,INR,NSE,EQUITY,
